path,fold
1.2.276.0.7230010.3.1.2.8323329.31716.1517875156.446428/1.2.276.0.7230010.3.1.3.8323329.31716.1517875156.446427/1.2.276.0.7230010.3.1.4.8323329.31716.1517875156.446429.dcm,4
1.2.276.0.7230010.3.1.2.8323329.10495.1517875223.952787/1.2.276.0.7230010.3.1.3.8323329.10495.1517875223.952786/1.2.276.0.7230010.3.1.4.8323329.10495.1517875223.952788.dcm,0
1.2.276.0.7230010.3.1.2.8323329.1255.1517875166.987069/1.2.276.0.7230010.3.1.3.8323329.1255.1517875166.987068/1.2.276.0.7230010.3.1.4.8323329.1255.1517875166.987070.dcm,1
1.2.276.0.7230010.3.1.2.8323329.4831.1517875185.34969/1.2.276.0.7230010.3.1.3.8323329.4831.1517875185.34968/1.2.276.0.7230010.3.1.4.8323329.4831.1517875185.34970.dcm,2
1.2.276.0.7230010.3.1.2.8323329.10037.1517875221.677729/1.2.276.0.7230010.3.1.3.8323329.10037.1517875221.677728/1.2.276.0.7230010.3.1.4.8323329.10037.1517875221.677730.dcm,3
1.2.276.0.7230010.3.1.2.8323329.13885.1517875248.490431/1.2.276.0.7230010.3.1.3.8323329.13885.1517875248.490430/1.2.276.0.7230010.3.1.4.8323329.13885.1517875248.490432.dcm,4
1.2.276.0.7230010.3.1.2.8323329.1374.1517875167.438881/1.2.276.0.7230010.3.1.3.8323329.1374.1517875167.438880/1.2.276.0.7230010.3.1.4.8323329.1374.1517875167.438882.dcm,0
1.2.276.0.7230010.3.1.2.8323329.13303.1517875244.575152/1.2.276.0.7230010.3.1.3.8323329.13303.1517875244.575151/1.2.276.0.7230010.3.1.4.8323329.13303.1517875244.575153.dcm,1
1.2.276.0.7230010.3.1.2.8323329.4474.1517875183.51653/1.2.276.0.7230010.3.1.3.8323329.4474.1517875183.51652/1.2.276.0.7230010.3.1.4.8323329.4474.1517875183.51654.dcm,2
1.2.276.0.7230010.3.1.2.8323329.5287.1517875187.393931/1.2.276.0.7230010.3.1.3.8323329.5287.1517875187.393930/1.2.276.0.7230010.3.1.4.8323329.5287.1517875187.393932.dcm,3
1.2.276.0.7230010.3.1.2.8323329.12236.1517875238.137030/1.2.276.0.7230010.3.1.3.8323329.12236.1517875238.137029/1.2.276.0.7230010.3.1.4.8323329.12236.1517875238.137031.dcm,4
1.2.276.0.7230010.3.1.2.8323329.12996.1517875242.923418/1.2.276.0.7230010.3.1.3.8323329.12996.1517875242.923417/1.2.276.0.7230010.3.1.4.8323329.12996.1517875242.923419.dcm,0
1.2.276.0.7230010.3.1.2.8323329.10418.1517875223.624722/1.2.276.0.7230010.3.1.3.8323329.10418.1517875223.624721/1.2.276.0.7230010.3.1.4.8323329.10418.1517875223.624723.dcm,1
1.2.276.0.7230010.3.1.2.8323329.11657.1517875234.172461/1.2.276.0.7230010.3.1.3.8323329.11657.1517875234.172460/1.2.276.0.7230010.3.1.4.8323329.11657.1517875234.172462.dcm,2
1.2.276.0.7230010.3.1.2.8323329.4759.1517875184.635337/1.2.276.0.7230010.3.1.3.8323329.4759.1517875184.635336/1.2.276.0.7230010.3.1.4.8323329.4759.1517875184.635338.dcm,3
1.2.276.0.7230010.3.1.2.8323329.2797.1517875174.778362/1.2.276.0.7230010.3.1.3.8323329.2797.1517875174.778361/1.2.276.0.7230010.3.1.4.8323329.2797.1517875174.778363.dcm,4
1.2.276.0.7230010.3.1.2.8323329.31952.1517875157.662283/1.2.276.0.7230010.3.1.3.8323329.31952.1517875157.662282/1.2.276.0.7230010.3.1.4.8323329.31952.1517875157.662284.dcm,0
1.2.276.0.7230010.3.1.2.8323329.13747.1517875247.714076/1.2.276.0.7230010.3.1.3.8323329.13747.1517875247.714075/1.2.276.0.7230010.3.1.4.8323329.13747.1517875247.714077.dcm,1
1.2.276.0.7230010.3.1.2.8323329.14190.1517875250.180432/1.2.276.0.7230010.3.1.3.8323329.14190.1517875250.180431/1.2.276.0.7230010.3.1.4.8323329.14190.1517875250.180433.dcm,2
1.2.276.0.7230010.3.1.2.8323329.4693.1517875184.149552/1.2.276.0.7230010.3.1.3.8323329.4693.1517875184.149551/1.2.276.0.7230010.3.1.4.8323329.4693.1517875184.149553.dcm,3
1.2.276.0.7230010.3.1.2.8323329.31802.1517875156.926126/1.2.276.0.7230010.3.1.3.8323329.31802.1517875156.926125/1.2.276.0.7230010.3.1.4.8323329.31802.1517875156.926127.dcm,4
1.2.276.0.7230010.3.1.2.8323329.2875.1517875175.176471/1.2.276.0.7230010.3.1.3.8323329.2875.1517875175.176470/1.2.276.0.7230010.3.1.4.8323329.2875.1517875175.176472.dcm,0
1.2.276.0.7230010.3.1.2.8323329.4506.1517875183.200373/1.2.276.0.7230010.3.1.3.8323329.4506.1517875183.200372/1.2.276.0.7230010.3.1.4.8323329.4506.1517875183.200374.dcm,1
1.2.276.0.7230010.3.1.2.8323329.2535.1517875173.254389/1.2.276.0.7230010.3.1.3.8323329.2535.1517875173.254388/1.2.276.0.7230010.3.1.4.8323329.2535.1517875173.254390.dcm,2
1.2.276.0.7230010.3.1.2.8323329.2772.1517875174.628763/1.2.276.0.7230010.3.1.3.8323329.2772.1517875174.628762/1.2.276.0.7230010.3.1.4.8323329.2772.1517875174.628764.dcm,3
1.2.276.0.7230010.3.1.2.8323329.11792.1517875234.860529/1.2.276.0.7230010.3.1.3.8323329.11792.1517875234.860528/1.2.276.0.7230010.3.1.4.8323329.11792.1517875234.860530.dcm,4
1.2.276.0.7230010.3.1.2.8323329.12240.1517875238.163053/1.2.276.0.7230010.3.1.3.8323329.12240.1517875238.163052/1.2.276.0.7230010.3.1.4.8323329.12240.1517875238.163054.dcm,0
1.2.276.0.7230010.3.1.2.8323329.4741.1517875184.511106/1.2.276.0.7230010.3.1.3.8323329.4741.1517875184.511105/1.2.276.0.7230010.3.1.4.8323329.4741.1517875184.511107.dcm,1
1.2.276.0.7230010.3.1.2.8323329.2650.1517875173.880322/1.2.276.0.7230010.3.1.3.8323329.2650.1517875173.880321/1.2.276.0.7230010.3.1.4.8323329.2650.1517875173.880323.dcm,2
1.2.276.0.7230010.3.1.2.8323329.5069.1517875186.277708/1.2.276.0.7230010.3.1.3.8323329.5069.1517875186.277707/1.2.276.0.7230010.3.1.4.8323329.5069.1517875186.277709.dcm,3
1.2.276.0.7230010.3.1.2.8323329.4987.1517875185.852518/1.2.276.0.7230010.3.1.3.8323329.4987.1517875185.852517/1.2.276.0.7230010.3.1.4.8323329.4987.1517875185.852519.dcm,4
1.2.276.0.7230010.3.1.2.8323329.12188.1517875237.879766/1.2.276.0.7230010.3.1.3.8323329.12188.1517875237.879765/1.2.276.0.7230010.3.1.4.8323329.12188.1517875237.879767.dcm,0
1.2.276.0.7230010.3.1.2.8323329.14334.1517875251.367306/1.2.276.0.7230010.3.1.3.8323329.14334.1517875251.367305/1.2.276.0.7230010.3.1.4.8323329.14334.1517875251.367307.dcm,1
1.2.276.0.7230010.3.1.2.8323329.10131.1517875222.282461/1.2.276.0.7230010.3.1.3.8323329.10131.1517875222.282460/1.2.276.0.7230010.3.1.4.8323329.10131.1517875222.282462.dcm,2
1.2.276.0.7230010.3.1.2.8323329.1915.1517875170.216636/1.2.276.0.7230010.3.1.3.8323329.1915.1517875170.216635/1.2.276.0.7230010.3.1.4.8323329.1915.1517875170.216637.dcm,3
1.2.276.0.7230010.3.1.2.8323329.11146.1517875231.400778/1.2.276.0.7230010.3.1.3.8323329.11146.1517875231.400777/1.2.276.0.7230010.3.1.4.8323329.11146.1517875231.400779.dcm,4
1.2.276.0.7230010.3.1.2.8323329.4540.1517875183.379239/1.2.276.0.7230010.3.1.3.8323329.4540.1517875183.379238/1.2.276.0.7230010.3.1.4.8323329.4540.1517875183.379240.dcm,0
1.2.276.0.7230010.3.1.2.8323329.12605.1517875240.120411/1.2.276.0.7230010.3.1.3.8323329.12605.1517875240.120410/1.2.276.0.7230010.3.1.4.8323329.12605.1517875240.120412.dcm,1
1.2.276.0.7230010.3.1.2.8323329.12494.1517875239.387261/1.2.276.0.7230010.3.1.3.8323329.12494.1517875239.387260/1.2.276.0.7230010.3.1.4.8323329.12494.1517875239.387262.dcm,2
1.2.276.0.7230010.3.1.2.8323329.1181.1517875166.667636/1.2.276.0.7230010.3.1.3.8323329.1181.1517875166.667635/1.2.276.0.7230010.3.1.4.8323329.1181.1517875166.667637.dcm,3
1.2.276.0.7230010.3.1.2.8323329.13759.1517875247.759895/1.2.276.0.7230010.3.1.3.8323329.13759.1517875247.759894/1.2.276.0.7230010.3.1.4.8323329.13759.1517875247.759896.dcm,4
1.2.276.0.7230010.3.1.2.8323329.3013.1517875175.666753/1.2.276.0.7230010.3.1.3.8323329.3013.1517875175.666752/1.2.276.0.7230010.3.1.4.8323329.3013.1517875175.666754.dcm,0
1.2.276.0.7230010.3.1.2.8323329.5770.1517875190.291031/1.2.276.0.7230010.3.1.3.8323329.5770.1517875190.291030/1.2.276.0.7230010.3.1.4.8323329.5770.1517875190.291032.dcm,1
1.2.276.0.7230010.3.1.2.8323329.1909.1517875170.188917/1.2.276.0.7230010.3.1.3.8323329.1909.1517875170.188916/1.2.276.0.7230010.3.1.4.8323329.1909.1517875170.188918.dcm,2
1.2.276.0.7230010.3.1.2.8323329.4973.1517875185.786977/1.2.276.0.7230010.3.1.3.8323329.4973.1517875185.786976/1.2.276.0.7230010.3.1.4.8323329.4973.1517875185.786978.dcm,3
1.2.276.0.7230010.3.1.2.8323329.12927.1517875242.560556/1.2.276.0.7230010.3.1.3.8323329.12927.1517875242.560555/1.2.276.0.7230010.3.1.4.8323329.12927.1517875242.560557.dcm,4
1.2.276.0.7230010.3.1.2.8323329.11083.1517875230.944433/1.2.276.0.7230010.3.1.3.8323329.11083.1517875230.944432/1.2.276.0.7230010.3.1.4.8323329.11083.1517875230.944434.dcm,0
1.2.276.0.7230010.3.1.2.8323329.3984.1517875180.510135/1.2.276.0.7230010.3.1.3.8323329.3984.1517875180.510134/1.2.276.0.7230010.3.1.4.8323329.3984.1517875180.510136.dcm,1
1.2.276.0.7230010.3.1.2.8323329.5231.1517875187.99670/1.2.276.0.7230010.3.1.3.8323329.5231.1517875187.99669/1.2.276.0.7230010.3.1.4.8323329.5231.1517875187.99671.dcm,2
1.2.276.0.7230010.3.1.2.8323329.5032.1517875186.53507/1.2.276.0.7230010.3.1.3.8323329.5032.1517875186.53506/1.2.276.0.7230010.3.1.4.8323329.5032.1517875186.53508.dcm,3
1.2.276.0.7230010.3.1.2.8323329.3249.1517875176.879611/1.2.276.0.7230010.3.1.3.8323329.3249.1517875176.879610/1.2.276.0.7230010.3.1.4.8323329.3249.1517875176.879612.dcm,4
1.2.276.0.7230010.3.1.2.8323329.12277.1517875238.363977/1.2.276.0.7230010.3.1.3.8323329.12277.1517875238.363976/1.2.276.0.7230010.3.1.4.8323329.12277.1517875238.363978.dcm,0
1.2.276.0.7230010.3.1.2.8323329.4656.1517875184.15127/1.2.276.0.7230010.3.1.3.8323329.4656.1517875184.15126/1.2.276.0.7230010.3.1.4.8323329.4656.1517875184.15128.dcm,1
1.2.276.0.7230010.3.1.2.8323329.32580.1517875161.296230/1.2.276.0.7230010.3.1.3.8323329.32580.1517875161.296229/1.2.276.0.7230010.3.1.4.8323329.32580.1517875161.296231.dcm,2
1.2.276.0.7230010.3.1.2.8323329.13486.1517875245.544171/1.2.276.0.7230010.3.1.3.8323329.13486.1517875245.544170/1.2.276.0.7230010.3.1.4.8323329.13486.1517875245.544172.dcm,3
1.2.276.0.7230010.3.1.2.8323329.12491.1517875239.375977/1.2.276.0.7230010.3.1.3.8323329.12491.1517875239.375976/1.2.276.0.7230010.3.1.4.8323329.12491.1517875239.375978.dcm,4
1.2.276.0.7230010.3.1.2.8323329.13422.1517875245.238000/1.2.276.0.7230010.3.1.3.8323329.13422.1517875245.237999/1.2.276.0.7230010.3.1.4.8323329.13422.1517875245.238001.dcm,0
1.2.276.0.7230010.3.1.2.8323329.13974.1517875248.921864/1.2.276.0.7230010.3.1.3.8323329.13974.1517875248.921863/1.2.276.0.7230010.3.1.4.8323329.13974.1517875248.921865.dcm,1
1.2.276.0.7230010.3.1.2.8323329.1692.1517875168.961257/1.2.276.0.7230010.3.1.3.8323329.1692.1517875168.961256/1.2.276.0.7230010.3.1.4.8323329.1692.1517875168.961258.dcm,2
1.2.276.0.7230010.3.1.2.8323329.2635.1517875173.819779/1.2.276.0.7230010.3.1.3.8323329.2635.1517875173.819778/1.2.276.0.7230010.3.1.4.8323329.2635.1517875173.819780.dcm,3
1.2.276.0.7230010.3.1.2.8323329.31915.1517875157.480733/1.2.276.0.7230010.3.1.3.8323329.31915.1517875157.480732/1.2.276.0.7230010.3.1.4.8323329.31915.1517875157.480734.dcm,4
1.2.276.0.7230010.3.1.2.8323329.12747.1517875241.618057/1.2.276.0.7230010.3.1.3.8323329.12747.1517875241.618056/1.2.276.0.7230010.3.1.4.8323329.12747.1517875241.618058.dcm,0
1.2.276.0.7230010.3.1.2.8323329.13078.1517875243.461545/1.2.276.0.7230010.3.1.3.8323329.13078.1517875243.461544/1.2.276.0.7230010.3.1.4.8323329.13078.1517875243.461546.dcm,1
1.2.276.0.7230010.3.1.2.8323329.2421.1517875172.635737/1.2.276.0.7230010.3.1.3.8323329.2421.1517875172.635736/1.2.276.0.7230010.3.1.4.8323329.2421.1517875172.635738.dcm,2
1.2.276.0.7230010.3.1.2.8323329.11771.1517875234.713981/1.2.276.0.7230010.3.1.3.8323329.11771.1517875234.713980/1.2.276.0.7230010.3.1.4.8323329.11771.1517875234.713982.dcm,3
1.2.276.0.7230010.3.1.2.8323329.2448.1517875172.793684/1.2.276.0.7230010.3.1.3.8323329.2448.1517875172.793683/1.2.276.0.7230010.3.1.4.8323329.2448.1517875172.793685.dcm,4
1.2.276.0.7230010.3.1.2.8323329.3746.1517875179.258085/1.2.276.0.7230010.3.1.3.8323329.3746.1517875179.258084/1.2.276.0.7230010.3.1.4.8323329.3746.1517875179.258086.dcm,0
1.2.276.0.7230010.3.1.2.8323329.5268.1517875187.283014/1.2.276.0.7230010.3.1.3.8323329.5268.1517875187.283013/1.2.276.0.7230010.3.1.4.8323329.5268.1517875187.283015.dcm,1
1.2.276.0.7230010.3.1.2.8323329.4310.1517875182.219134/1.2.276.0.7230010.3.1.3.8323329.4310.1517875182.219133/1.2.276.0.7230010.3.1.4.8323329.4310.1517875182.219135.dcm,2
1.2.276.0.7230010.3.1.2.8323329.2215.1517875171.664976/1.2.276.0.7230010.3.1.3.8323329.2215.1517875171.664975/1.2.276.0.7230010.3.1.4.8323329.2215.1517875171.664977.dcm,3
1.2.276.0.7230010.3.1.2.8323329.4487.1517875183.115596/1.2.276.0.7230010.3.1.3.8323329.4487.1517875183.115595/1.2.276.0.7230010.3.1.4.8323329.4487.1517875183.115597.dcm,4
1.2.276.0.7230010.3.1.2.8323329.5208.1517875186.973888/1.2.276.0.7230010.3.1.3.8323329.5208.1517875186.973887/1.2.276.0.7230010.3.1.4.8323329.5208.1517875186.973889.dcm,0
1.2.276.0.7230010.3.1.2.8323329.372.1517875162.608227/1.2.276.0.7230010.3.1.3.8323329.372.1517875162.608226/1.2.276.0.7230010.3.1.4.8323329.372.1517875162.608228.dcm,1
1.2.276.0.7230010.3.1.2.8323329.10844.1517875225.917309/1.2.276.0.7230010.3.1.3.8323329.10844.1517875225.917308/1.2.276.0.7230010.3.1.4.8323329.10844.1517875225.917310.dcm,2
1.2.276.0.7230010.3.1.2.8323329.14413.1517875251.979818/1.2.276.0.7230010.3.1.3.8323329.14413.1517875251.979817/1.2.276.0.7230010.3.1.4.8323329.14413.1517875251.979819.dcm,3
1.2.276.0.7230010.3.1.2.8323329.1091.1517875166.285985/1.2.276.0.7230010.3.1.3.8323329.1091.1517875166.285984/1.2.276.0.7230010.3.1.4.8323329.1091.1517875166.285986.dcm,4
1.2.276.0.7230010.3.1.2.8323329.13177.1517875244.13037/1.2.276.0.7230010.3.1.3.8323329.13177.1517875244.13036/1.2.276.0.7230010.3.1.4.8323329.13177.1517875244.13038.dcm,0
1.2.276.0.7230010.3.1.2.8323329.10272.1517875222.933443/1.2.276.0.7230010.3.1.3.8323329.10272.1517875222.933442/1.2.276.0.7230010.3.1.4.8323329.10272.1517875222.933444.dcm,1
1.2.276.0.7230010.3.1.2.8323329.10195.1517875222.579097/1.2.276.0.7230010.3.1.3.8323329.10195.1517875222.579096/1.2.276.0.7230010.3.1.4.8323329.10195.1517875222.579098.dcm,2
1.2.276.0.7230010.3.1.2.8323329.13920.1517875248.649447/1.2.276.0.7230010.3.1.3.8323329.13920.1517875248.649446/1.2.276.0.7230010.3.1.4.8323329.13920.1517875248.649448.dcm,3
1.2.276.0.7230010.3.1.2.8323329.3749.1517875179.275947/1.2.276.0.7230010.3.1.3.8323329.3749.1517875179.275946/1.2.276.0.7230010.3.1.4.8323329.3749.1517875179.275948.dcm,4
1.2.276.0.7230010.3.1.2.8323329.10336.1517875223.220219/1.2.276.0.7230010.3.1.3.8323329.10336.1517875223.220218/1.2.276.0.7230010.3.1.4.8323329.10336.1517875223.220220.dcm,0
1.2.276.0.7230010.3.1.2.8323329.11740.1517875234.556762/1.2.276.0.7230010.3.1.3.8323329.11740.1517875234.556761/1.2.276.0.7230010.3.1.4.8323329.11740.1517875234.556763.dcm,1
1.2.276.0.7230010.3.1.2.8323329.32741.1517875162.111015/1.2.276.0.7230010.3.1.3.8323329.32741.1517875162.111014/1.2.276.0.7230010.3.1.4.8323329.32741.1517875162.111016.dcm,2
1.2.276.0.7230010.3.1.2.8323329.10885.1517875226.112808/1.2.276.0.7230010.3.1.3.8323329.10885.1517875226.112807/1.2.276.0.7230010.3.1.4.8323329.10885.1517875226.112809.dcm,3
1.2.276.0.7230010.3.1.2.8323329.12172.1517875237.815903/1.2.276.0.7230010.3.1.3.8323329.12172.1517875237.815902/1.2.276.0.7230010.3.1.4.8323329.12172.1517875237.815904.dcm,4
1.2.276.0.7230010.3.1.2.8323329.5341.1517875187.686061/1.2.276.0.7230010.3.1.3.8323329.5341.1517875187.686060/1.2.276.0.7230010.3.1.4.8323329.5341.1517875187.686062.dcm,0
1.2.276.0.7230010.3.1.2.8323329.12301.1517875238.453249/1.2.276.0.7230010.3.1.3.8323329.12301.1517875238.453248/1.2.276.0.7230010.3.1.4.8323329.12301.1517875238.453250.dcm,1
1.2.276.0.7230010.3.1.2.8323329.12068.1517875237.218871/1.2.276.0.7230010.3.1.3.8323329.12068.1517875237.218870/1.2.276.0.7230010.3.1.4.8323329.12068.1517875237.218872.dcm,2
1.2.276.0.7230010.3.1.2.8323329.12658.1517875241.13321/1.2.276.0.7230010.3.1.3.8323329.12658.1517875241.13320/1.2.276.0.7230010.3.1.4.8323329.12658.1517875241.13322.dcm,3
1.2.276.0.7230010.3.1.2.8323329.12456.1517875239.197011/1.2.276.0.7230010.3.1.3.8323329.12456.1517875239.197010/1.2.276.0.7230010.3.1.4.8323329.12456.1517875239.197012.dcm,4
1.2.276.0.7230010.3.1.2.8323329.10088.1517875221.907773/1.2.276.0.7230010.3.1.3.8323329.10088.1517875221.907772/1.2.276.0.7230010.3.1.4.8323329.10088.1517875221.907774.dcm,0
1.2.276.0.7230010.3.1.2.8323329.4473.1517875183.52071/1.2.276.0.7230010.3.1.3.8323329.4473.1517875183.52070/1.2.276.0.7230010.3.1.4.8323329.4473.1517875183.52072.dcm,1
1.2.276.0.7230010.3.1.2.8323329.14390.1517875251.873928/1.2.276.0.7230010.3.1.3.8323329.14390.1517875251.873927/1.2.276.0.7230010.3.1.4.8323329.14390.1517875251.873929.dcm,2
1.2.276.0.7230010.3.1.2.8323329.10531.1517875224.152337/1.2.276.0.7230010.3.1.3.8323329.10531.1517875224.152336/1.2.276.0.7230010.3.1.4.8323329.10531.1517875224.152338.dcm,3
1.2.276.0.7230010.3.1.2.8323329.13322.1517875244.666216/1.2.276.0.7230010.3.1.3.8323329.13322.1517875244.666215/1.2.276.0.7230010.3.1.4.8323329.13322.1517875244.666217.dcm,4
1.2.276.0.7230010.3.1.2.8323329.1621.1517875168.621675/1.2.276.0.7230010.3.1.3.8323329.1621.1517875168.621674/1.2.276.0.7230010.3.1.4.8323329.1621.1517875168.621676.dcm,0
1.2.276.0.7230010.3.1.2.8323329.1841.1517875169.876271/1.2.276.0.7230010.3.1.3.8323329.1841.1517875169.876270/1.2.276.0.7230010.3.1.4.8323329.1841.1517875169.876272.dcm,1
1.2.276.0.7230010.3.1.2.8323329.14030.1517875249.227720/1.2.276.0.7230010.3.1.3.8323329.14030.1517875249.227719/1.2.276.0.7230010.3.1.4.8323329.14030.1517875249.227721.dcm,2
1.2.276.0.7230010.3.1.2.8323329.2022.1517875170.745806/1.2.276.0.7230010.3.1.3.8323329.2022.1517875170.745805/1.2.276.0.7230010.3.1.4.8323329.2022.1517875170.745807.dcm,3
1.2.276.0.7230010.3.1.2.8323329.4424.1517875182.788030/1.2.276.0.7230010.3.1.3.8323329.4424.1517875182.788029/1.2.276.0.7230010.3.1.4.8323329.4424.1517875182.788031.dcm,4
1.2.276.0.7230010.3.1.2.8323329.32159.1517875158.751132/1.2.276.0.7230010.3.1.3.8323329.32159.1517875158.751131/1.2.276.0.7230010.3.1.4.8323329.32159.1517875158.751133.dcm,0
1.2.276.0.7230010.3.1.2.8323329.5225.1517875187.66482/1.2.276.0.7230010.3.1.3.8323329.5225.1517875187.66481/1.2.276.0.7230010.3.1.4.8323329.5225.1517875187.66483.dcm,1
1.2.276.0.7230010.3.1.2.8323329.3438.1517875177.844535/1.2.276.0.7230010.3.1.3.8323329.3438.1517875177.844534/1.2.276.0.7230010.3.1.4.8323329.3438.1517875177.844536.dcm,2
1.2.276.0.7230010.3.1.2.8323329.4123.1517875181.220014/1.2.276.0.7230010.3.1.3.8323329.4123.1517875181.220013/1.2.276.0.7230010.3.1.4.8323329.4123.1517875181.220015.dcm,3
1.2.276.0.7230010.3.1.2.8323329.536.1517875163.343517/1.2.276.0.7230010.3.1.3.8323329.536.1517875163.343516/1.2.276.0.7230010.3.1.4.8323329.536.1517875163.343518.dcm,4
1.2.276.0.7230010.3.1.2.8323329.13998.1517875249.58754/1.2.276.0.7230010.3.1.3.8323329.13998.1517875249.58753/1.2.276.0.7230010.3.1.4.8323329.13998.1517875249.58755.dcm,0
1.2.276.0.7230010.3.1.2.8323329.12358.1517875238.772558/1.2.276.0.7230010.3.1.3.8323329.12358.1517875238.772557/1.2.276.0.7230010.3.1.4.8323329.12358.1517875238.772559.dcm,1
1.2.276.0.7230010.3.1.2.8323329.3879.1517875179.946865/1.2.276.0.7230010.3.1.3.8323329.3879.1517875179.946864/1.2.276.0.7230010.3.1.4.8323329.3879.1517875179.946866.dcm,2
1.2.276.0.7230010.3.1.2.8323329.2115.1517875171.246997/1.2.276.0.7230010.3.1.3.8323329.2115.1517875171.246996/1.2.276.0.7230010.3.1.4.8323329.2115.1517875171.246998.dcm,3
1.2.276.0.7230010.3.1.2.8323329.13696.1517875247.262538/1.2.276.0.7230010.3.1.3.8323329.13696.1517875247.262537/1.2.276.0.7230010.3.1.4.8323329.13696.1517875247.262539.dcm,4
1.2.276.0.7230010.3.1.2.8323329.14541.1517875252.607504/1.2.276.0.7230010.3.1.3.8323329.14541.1517875252.607503/1.2.276.0.7230010.3.1.4.8323329.14541.1517875252.607505.dcm,0
1.2.276.0.7230010.3.1.2.8323329.5651.1517875189.308282/1.2.276.0.7230010.3.1.3.8323329.5651.1517875189.308281/1.2.276.0.7230010.3.1.4.8323329.5651.1517875189.308283.dcm,1
1.2.276.0.7230010.3.1.2.8323329.4383.1517875182.596723/1.2.276.0.7230010.3.1.3.8323329.4383.1517875182.596722/1.2.276.0.7230010.3.1.4.8323329.4383.1517875182.596724.dcm,2
1.2.276.0.7230010.3.1.2.8323329.11402.1517875232.785058/1.2.276.0.7230010.3.1.3.8323329.11402.1517875232.785057/1.2.276.0.7230010.3.1.4.8323329.11402.1517875232.785059.dcm,3
1.2.276.0.7230010.3.1.2.8323329.4176.1517875181.518079/1.2.276.0.7230010.3.1.3.8323329.4176.1517875181.518078/1.2.276.0.7230010.3.1.4.8323329.4176.1517875181.518080.dcm,4
1.2.276.0.7230010.3.1.2.8323329.4808.1517875184.910920/1.2.276.0.7230010.3.1.3.8323329.4808.1517875184.910919/1.2.276.0.7230010.3.1.4.8323329.4808.1517875184.910921.dcm,0
1.2.276.0.7230010.3.1.2.8323329.10378.1517875223.447946/1.2.276.0.7230010.3.1.3.8323329.10378.1517875223.447945/1.2.276.0.7230010.3.1.4.8323329.10378.1517875223.447947.dcm,1
1.2.276.0.7230010.3.1.2.8323329.1815.1517875169.717331/1.2.276.0.7230010.3.1.3.8323329.1815.1517875169.717330/1.2.276.0.7230010.3.1.4.8323329.1815.1517875169.717332.dcm,2
1.2.276.0.7230010.3.1.2.8323329.2125.1517875171.280069/1.2.276.0.7230010.3.1.3.8323329.2125.1517875171.280068/1.2.276.0.7230010.3.1.4.8323329.2125.1517875171.280070.dcm,3
1.2.276.0.7230010.3.1.2.8323329.32098.1517875158.420480/1.2.276.0.7230010.3.1.3.8323329.32098.1517875158.420479/1.2.276.0.7230010.3.1.4.8323329.32098.1517875158.420481.dcm,4
1.2.276.0.7230010.3.1.2.8323329.4819.1517875184.967757/1.2.276.0.7230010.3.1.3.8323329.4819.1517875184.967756/1.2.276.0.7230010.3.1.4.8323329.4819.1517875184.967758.dcm,0
1.2.276.0.7230010.3.1.2.8323329.5241.1517875187.140556/1.2.276.0.7230010.3.1.3.8323329.5241.1517875187.140555/1.2.276.0.7230010.3.1.4.8323329.5241.1517875187.140557.dcm,1
1.2.276.0.7230010.3.1.2.8323329.1023.1517875165.944493/1.2.276.0.7230010.3.1.3.8323329.1023.1517875165.944492/1.2.276.0.7230010.3.1.4.8323329.1023.1517875165.944494.dcm,2
1.2.276.0.7230010.3.1.2.8323329.1648.1517875168.738107/1.2.276.0.7230010.3.1.3.8323329.1648.1517875168.738106/1.2.276.0.7230010.3.1.4.8323329.1648.1517875168.738108.dcm,3
1.2.276.0.7230010.3.1.2.8323329.13291.1517875244.527845/1.2.276.0.7230010.3.1.3.8323329.13291.1517875244.527844/1.2.276.0.7230010.3.1.4.8323329.13291.1517875244.527846.dcm,4
1.2.276.0.7230010.3.1.2.8323329.10530.1517875224.151247/1.2.276.0.7230010.3.1.3.8323329.10530.1517875224.151246/1.2.276.0.7230010.3.1.4.8323329.10530.1517875224.151248.dcm,0
1.2.276.0.7230010.3.1.2.8323329.13267.1517875244.426078/1.2.276.0.7230010.3.1.3.8323329.13267.1517875244.426077/1.2.276.0.7230010.3.1.4.8323329.13267.1517875244.426079.dcm,1
1.2.276.0.7230010.3.1.2.8323329.32512.1517875160.957246/1.2.276.0.7230010.3.1.3.8323329.32512.1517875160.957245/1.2.276.0.7230010.3.1.4.8323329.32512.1517875160.957247.dcm,2
1.2.276.0.7230010.3.1.2.8323329.10210.1517875222.631014/1.2.276.0.7230010.3.1.3.8323329.10210.1517875222.631013/1.2.276.0.7230010.3.1.4.8323329.10210.1517875222.631015.dcm,3
1.2.276.0.7230010.3.1.2.8323329.13159.1517875243.930256/1.2.276.0.7230010.3.1.3.8323329.13159.1517875243.930255/1.2.276.0.7230010.3.1.4.8323329.13159.1517875243.930257.dcm,4
1.2.276.0.7230010.3.1.2.8323329.11383.1517875232.707188/1.2.276.0.7230010.3.1.3.8323329.11383.1517875232.707187/1.2.276.0.7230010.3.1.4.8323329.11383.1517875232.707189.dcm,0
1.2.276.0.7230010.3.1.2.8323329.10125.1517875222.220304/1.2.276.0.7230010.3.1.3.8323329.10125.1517875222.220303/1.2.276.0.7230010.3.1.4.8323329.10125.1517875222.220305.dcm,1
