path,fold
1.2.276.0.7230010.3.1.2.8323329.13337.1517875244.699839/1.2.276.0.7230010.3.1.3.8323329.13337.1517875244.699838/1.2.276.0.7230010.3.1.4.8323329.13337.1517875244.699840.dcm,0
1.2.276.0.7230010.3.1.2.8323329.11396.1517875232.775243/1.2.276.0.7230010.3.1.3.8323329.11396.1517875232.775242/1.2.276.0.7230010.3.1.4.8323329.11396.1517875232.775244.dcm,1
1.2.276.0.7230010.3.1.2.8323329.2987.1517875175.570108/1.2.276.0.7230010.3.1.3.8323329.2987.1517875175.570107/1.2.276.0.7230010.3.1.4.8323329.2987.1517875175.570109.dcm,2
1.2.276.0.7230010.3.1.2.8323329.1739.1517875169.194351/1.2.276.0.7230010.3.1.3.8323329.1739.1517875169.194350/1.2.276.0.7230010.3.1.4.8323329.1739.1517875169.194352.dcm,3
1.2.276.0.7230010.3.1.2.8323329.14173.1517875250.95416/1.2.276.0.7230010.3.1.3.8323329.14173.1517875250.95415/1.2.276.0.7230010.3.1.4.8323329.14173.1517875250.95417.dcm,4
1.2.276.0.7230010.3.1.2.8323329.5242.1517875187.139734/1.2.276.0.7230010.3.1.3.8323329.5242.1517875187.139733/1.2.276.0.7230010.3.1.4.8323329.5242.1517875187.139735.dcm,0
1.2.276.0.7230010.3.1.2.8323329.10397.1517875223.521706/1.2.276.0.7230010.3.1.3.8323329.10397.1517875223.521705/1.2.276.0.7230010.3.1.4.8323329.10397.1517875223.521707.dcm,1
1.2.276.0.7230010.3.1.2.8323329.10881.1517875226.95813/1.2.276.0.7230010.3.1.3.8323329.10881.1517875226.95812/1.2.276.0.7230010.3.1.4.8323329.10881.1517875226.95814.dcm,2
1.2.276.0.7230010.3.1.2.8323329.32077.1517875158.326903/1.2.276.0.7230010.3.1.3.8323329.32077.1517875158.326902/1.2.276.0.7230010.3.1.4.8323329.32077.1517875158.326904.dcm,3
1.2.276.0.7230010.3.1.2.8323329.32356.1517875160.200288/1.2.276.0.7230010.3.1.3.8323329.32356.1517875160.200287/1.2.276.0.7230010.3.1.4.8323329.32356.1517875160.200289.dcm,4
1.2.276.0.7230010.3.1.2.8323329.13619.1517875246.877084/1.2.276.0.7230010.3.1.3.8323329.13619.1517875246.877083/1.2.276.0.7230010.3.1.4.8323329.13619.1517875246.877085.dcm,0
1.2.276.0.7230010.3.1.2.8323329.11588.1517875233.762990/1.2.276.0.7230010.3.1.3.8323329.11588.1517875233.762989/1.2.276.0.7230010.3.1.4.8323329.11588.1517875233.762991.dcm,1
1.2.276.0.7230010.3.1.2.8323329.11416.1517875232.838144/1.2.276.0.7230010.3.1.3.8323329.11416.1517875232.838143/1.2.276.0.7230010.3.1.4.8323329.11416.1517875232.838145.dcm,2
1.2.276.0.7230010.3.1.2.8323329.3910.1517875180.91473/1.2.276.0.7230010.3.1.3.8323329.3910.1517875180.91472/1.2.276.0.7230010.3.1.4.8323329.3910.1517875180.91474.dcm,3
1.2.276.0.7230010.3.1.2.8323329.4723.1517875184.311030/1.2.276.0.7230010.3.1.3.8323329.4723.1517875184.311029/1.2.276.0.7230010.3.1.4.8323329.4723.1517875184.311031.dcm,4
1.2.276.0.7230010.3.1.2.8323329.14304.1517875250.663812/1.2.276.0.7230010.3.1.3.8323329.14304.1517875250.663811/1.2.276.0.7230010.3.1.4.8323329.14304.1517875250.663813.dcm,0
1.2.276.0.7230010.3.1.2.8323329.13565.1517875246.634448/1.2.276.0.7230010.3.1.3.8323329.13565.1517875246.634447/1.2.276.0.7230010.3.1.4.8323329.13565.1517875246.634449.dcm,1
1.2.276.0.7230010.3.1.2.8323329.13097.1517875243.573969/1.2.276.0.7230010.3.1.3.8323329.13097.1517875243.573968/1.2.276.0.7230010.3.1.4.8323329.13097.1517875243.573970.dcm,2
1.2.276.0.7230010.3.1.2.8323329.11364.1517875232.606683/1.2.276.0.7230010.3.1.3.8323329.11364.1517875232.606682/1.2.276.0.7230010.3.1.4.8323329.11364.1517875232.606684.dcm,3
1.2.276.0.7230010.3.1.2.8323329.13997.1517875249.49328/1.2.276.0.7230010.3.1.3.8323329.13997.1517875249.49327/1.2.276.0.7230010.3.1.4.8323329.13997.1517875249.49329.dcm,4
1.2.276.0.7230010.3.1.2.8323329.32571.1517875161.254428/1.2.276.0.7230010.3.1.3.8323329.32571.1517875161.254427/1.2.276.0.7230010.3.1.4.8323329.32571.1517875161.254429.dcm,0
1.2.276.0.7230010.3.1.2.8323329.14518.1517875252.491973/1.2.276.0.7230010.3.1.3.8323329.14518.1517875252.491972/1.2.276.0.7230010.3.1.4.8323329.14518.1517875252.491974.dcm,1
1.2.276.0.7230010.3.1.2.8323329.12698.1517875241.222835/1.2.276.0.7230010.3.1.3.8323329.12698.1517875241.222834/1.2.276.0.7230010.3.1.4.8323329.12698.1517875241.222836.dcm,2
1.2.276.0.7230010.3.1.2.8323329.4802.1517875184.878613/1.2.276.0.7230010.3.1.3.8323329.4802.1517875184.878612/1.2.276.0.7230010.3.1.4.8323329.4802.1517875184.878614.dcm,3
1.2.276.0.7230010.3.1.2.8323329.4695.1517875184.159153/1.2.276.0.7230010.3.1.3.8323329.4695.1517875184.159152/1.2.276.0.7230010.3.1.4.8323329.4695.1517875184.159154.dcm,4
1.2.276.0.7230010.3.1.2.8323329.549.1517875163.388921/1.2.276.0.7230010.3.1.3.8323329.549.1517875163.388920/1.2.276.0.7230010.3.1.4.8323329.549.1517875163.388922.dcm,0
1.2.276.0.7230010.3.1.2.8323329.4873.1517875185.188521/1.2.276.0.7230010.3.1.3.8323329.4873.1517875185.188520/1.2.276.0.7230010.3.1.4.8323329.4873.1517875185.188522.dcm,1
1.2.276.0.7230010.3.1.2.8323329.10188.1517875222.537324/1.2.276.0.7230010.3.1.3.8323329.10188.1517875222.537323/1.2.276.0.7230010.3.1.4.8323329.10188.1517875222.537325.dcm,2
1.2.276.0.7230010.3.1.2.8323329.3935.1517875180.205911/1.2.276.0.7230010.3.1.3.8323329.3935.1517875180.205910/1.2.276.0.7230010.3.1.4.8323329.3935.1517875180.205912.dcm,3
1.2.276.0.7230010.3.1.2.8323329.32148.1517875158.689715/1.2.276.0.7230010.3.1.3.8323329.32148.1517875158.689714/1.2.276.0.7230010.3.1.4.8323329.32148.1517875158.689716.dcm,4
1.2.276.0.7230010.3.1.2.8323329.32009.1517875157.992212/1.2.276.0.7230010.3.1.3.8323329.32009.1517875157.992211/1.2.276.0.7230010.3.1.4.8323329.32009.1517875157.992213.dcm,0
1.2.276.0.7230010.3.1.2.8323329.11604.1517875233.868942/1.2.276.0.7230010.3.1.3.8323329.11604.1517875233.868941/1.2.276.0.7230010.3.1.4.8323329.11604.1517875233.868943.dcm,1
1.2.276.0.7230010.3.1.2.8323329.11596.1517875233.827185/1.2.276.0.7230010.3.1.3.8323329.11596.1517875233.827184/1.2.276.0.7230010.3.1.4.8323329.11596.1517875233.827186.dcm,2
1.2.276.0.7230010.3.1.2.8323329.12950.1517875242.675748/1.2.276.0.7230010.3.1.3.8323329.12950.1517875242.675747/1.2.276.0.7230010.3.1.4.8323329.12950.1517875242.675749.dcm,3
1.2.276.0.7230010.3.1.2.8323329.5378.1517875187.833646/1.2.276.0.7230010.3.1.3.8323329.5378.1517875187.833645/1.2.276.0.7230010.3.1.4.8323329.5378.1517875187.833647.dcm,4
1.2.276.0.7230010.3.1.2.8323329.14359.1517875251.733350/1.2.276.0.7230010.3.1.3.8323329.14359.1517875251.733349/1.2.276.0.7230010.3.1.4.8323329.14359.1517875251.733351.dcm,0
1.2.276.0.7230010.3.1.2.8323329.5014.1517875185.965626/1.2.276.0.7230010.3.1.3.8323329.5014.1517875185.965625/1.2.276.0.7230010.3.1.4.8323329.5014.1517875185.965627.dcm,1
1.2.276.0.7230010.3.1.2.8323329.4033.1517875180.783035/1.2.276.0.7230010.3.1.3.8323329.4033.1517875180.783034/1.2.276.0.7230010.3.1.4.8323329.4033.1517875180.783036.dcm,2
1.2.276.0.7230010.3.1.2.8323329.11610.1517875233.906871/1.2.276.0.7230010.3.1.3.8323329.11610.1517875233.906870/1.2.276.0.7230010.3.1.4.8323329.11610.1517875233.906872.dcm,3
1.2.276.0.7230010.3.1.2.8323329.12296.1517875238.439801/1.2.276.0.7230010.3.1.3.8323329.12296.1517875238.439800/1.2.276.0.7230010.3.1.4.8323329.12296.1517875238.439802.dcm,4
1.2.276.0.7230010.3.1.2.8323329.10052.1517875221.759904/1.2.276.0.7230010.3.1.3.8323329.10052.1517875221.759903/1.2.276.0.7230010.3.1.4.8323329.10052.1517875221.759905.dcm,0
1.2.276.0.7230010.3.1.2.8323329.10077.1517875221.868898/1.2.276.0.7230010.3.1.3.8323329.10077.1517875221.868897/1.2.276.0.7230010.3.1.4.8323329.10077.1517875221.868899.dcm,1
1.2.276.0.7230010.3.1.2.8323329.2156.1517875171.387779/1.2.276.0.7230010.3.1.3.8323329.2156.1517875171.387778/1.2.276.0.7230010.3.1.4.8323329.2156.1517875171.387780.dcm,2
1.2.276.0.7230010.3.1.2.8323329.4318.1517875182.269745/1.2.276.0.7230010.3.1.3.8323329.4318.1517875182.269744/1.2.276.0.7230010.3.1.4.8323329.4318.1517875182.269746.dcm,3
1.2.276.0.7230010.3.1.2.8323329.10054.1517875221.775442/1.2.276.0.7230010.3.1.3.8323329.10054.1517875221.775441/1.2.276.0.7230010.3.1.4.8323329.10054.1517875221.775443.dcm,4
1.2.276.0.7230010.3.1.2.8323329.13032.1517875243.194536/1.2.276.0.7230010.3.1.3.8323329.13032.1517875243.194535/1.2.276.0.7230010.3.1.4.8323329.13032.1517875243.194537.dcm,0
1.2.276.0.7230010.3.1.2.8323329.4798.1517875184.863739/1.2.276.0.7230010.3.1.3.8323329.4798.1517875184.863738/1.2.276.0.7230010.3.1.4.8323329.4798.1517875184.863740.dcm,1
1.2.276.0.7230010.3.1.2.8323329.13969.1517875248.904559/1.2.276.0.7230010.3.1.3.8323329.13969.1517875248.904558/1.2.276.0.7230010.3.1.4.8323329.13969.1517875248.904560.dcm,2
1.2.276.0.7230010.3.1.2.8323329.5360.1517875187.764364/1.2.276.0.7230010.3.1.3.8323329.5360.1517875187.764363/1.2.276.0.7230010.3.1.4.8323329.5360.1517875187.764365.dcm,3
1.2.276.0.7230010.3.1.2.8323329.4572.1517875183.560471/1.2.276.0.7230010.3.1.3.8323329.4572.1517875183.560470/1.2.276.0.7230010.3.1.4.8323329.4572.1517875183.560472.dcm,4
1.2.276.0.7230010.3.1.2.8323329.10560.1517875224.269496/1.2.276.0.7230010.3.1.3.8323329.10560.1517875224.269495/1.2.276.0.7230010.3.1.4.8323329.10560.1517875224.269497.dcm,0
1.2.276.0.7230010.3.1.2.8323329.4192.1517875181.642219/1.2.276.0.7230010.3.1.3.8323329.4192.1517875181.642218/1.2.276.0.7230010.3.1.4.8323329.4192.1517875181.642220.dcm,1
1.2.276.0.7230010.3.1.2.8323329.1867.1517875169.972735/1.2.276.0.7230010.3.1.3.8323329.1867.1517875169.972734/1.2.276.0.7230010.3.1.4.8323329.1867.1517875169.972736.dcm,2
1.2.276.0.7230010.3.1.2.8323329.10562.1517875224.276392/1.2.276.0.7230010.3.1.3.8323329.10562.1517875224.276391/1.2.276.0.7230010.3.1.4.8323329.10562.1517875224.276393.dcm,3
1.2.276.0.7230010.3.1.2.8323329.13302.1517875244.575352/1.2.276.0.7230010.3.1.3.8323329.13302.1517875244.575351/1.2.276.0.7230010.3.1.4.8323329.13302.1517875244.575353.dcm,4
1.2.276.0.7230010.3.1.2.8323329.14326.1517875251.309898/1.2.276.0.7230010.3.1.3.8323329.14326.1517875251.309897/1.2.276.0.7230010.3.1.4.8323329.14326.1517875251.309899.dcm,0
1.2.276.0.7230010.3.1.2.8323329.32581.1517875161.310876/1.2.276.0.7230010.3.1.3.8323329.32581.1517875161.310875/1.2.276.0.7230010.3.1.4.8323329.32581.1517875161.310877.dcm,1
1.2.276.0.7230010.3.1.2.8323329.11297.1517875232.213727/1.2.276.0.7230010.3.1.3.8323329.11297.1517875232.213726/1.2.276.0.7230010.3.1.4.8323329.11297.1517875232.213728.dcm,2
1.2.276.0.7230010.3.1.2.8323329.10489.1517875223.924986/1.2.276.0.7230010.3.1.3.8323329.10489.1517875223.924985/1.2.276.0.7230010.3.1.4.8323329.10489.1517875223.924987.dcm,3
1.2.276.0.7230010.3.1.2.8323329.13489.1517875245.560398/1.2.276.0.7230010.3.1.3.8323329.13489.1517875245.560397/1.2.276.0.7230010.3.1.4.8323329.13489.1517875245.560399.dcm,4
1.2.276.0.7230010.3.1.2.8323329.32249.1517875159.232369/1.2.276.0.7230010.3.1.3.8323329.32249.1517875159.232368/1.2.276.0.7230010.3.1.4.8323329.32249.1517875159.232370.dcm,0
1.2.276.0.7230010.3.1.2.8323329.5594.1517875188.948556/1.2.276.0.7230010.3.1.3.8323329.5594.1517875188.948555/1.2.276.0.7230010.3.1.4.8323329.5594.1517875188.948557.dcm,1
1.2.276.0.7230010.3.1.2.8323329.10859.1517875225.990056/1.2.276.0.7230010.3.1.3.8323329.10859.1517875225.990055/1.2.276.0.7230010.3.1.4.8323329.10859.1517875225.990057.dcm,2
1.2.276.0.7230010.3.1.2.8323329.32298.1517875159.769754/1.2.276.0.7230010.3.1.3.8323329.32298.1517875159.769753/1.2.276.0.7230010.3.1.4.8323329.32298.1517875159.769755.dcm,3
1.2.276.0.7230010.3.1.2.8323329.2823.1517875174.893619/1.2.276.0.7230010.3.1.3.8323329.2823.1517875174.893618/1.2.276.0.7230010.3.1.4.8323329.2823.1517875174.893620.dcm,4
1.2.276.0.7230010.3.1.2.8323329.11070.1517875230.889448/1.2.276.0.7230010.3.1.3.8323329.11070.1517875230.889447/1.2.276.0.7230010.3.1.4.8323329.11070.1517875230.889449.dcm,0
1.2.276.0.7230010.3.1.2.8323329.32099.1517875158.432265/1.2.276.0.7230010.3.1.3.8323329.32099.1517875158.432264/1.2.276.0.7230010.3.1.4.8323329.32099.1517875158.432266.dcm,1
1.2.276.0.7230010.3.1.2.8323329.3144.1517875176.308816/1.2.276.0.7230010.3.1.3.8323329.3144.1517875176.308815/1.2.276.0.7230010.3.1.4.8323329.3144.1517875176.308817.dcm,2
1.2.276.0.7230010.3.1.2.8323329.1115.1517875166.379017/1.2.276.0.7230010.3.1.3.8323329.1115.1517875166.379016/1.2.276.0.7230010.3.1.4.8323329.1115.1517875166.379018.dcm,3
1.2.276.0.7230010.3.1.2.8323329.4687.1517875184.119278/1.2.276.0.7230010.3.1.3.8323329.4687.1517875184.119277/1.2.276.0.7230010.3.1.4.8323329.4687.1517875184.119279.dcm,4
1.2.276.0.7230010.3.1.2.8323329.3343.1517875177.355728/1.2.276.0.7230010.3.1.3.8323329.3343.1517875177.355727/1.2.276.0.7230010.3.1.4.8323329.3343.1517875177.355729.dcm,0
1.2.276.0.7230010.3.1.2.8323329.12377.1517875238.859528/1.2.276.0.7230010.3.1.3.8323329.12377.1517875238.859527/1.2.276.0.7230010.3.1.4.8323329.12377.1517875238.859529.dcm,1
1.2.276.0.7230010.3.1.2.8323329.32567.1517875161.237318/1.2.276.0.7230010.3.1.3.8323329.32567.1517875161.237317/1.2.276.0.7230010.3.1.4.8323329.32567.1517875161.237319.dcm,2
1.2.276.0.7230010.3.1.2.8323329.4751.1517875184.617107/1.2.276.0.7230010.3.1.3.8323329.4751.1517875184.617106/1.2.276.0.7230010.3.1.4.8323329.4751.1517875184.617108.dcm,3
1.2.276.0.7230010.3.1.2.8323329.2994.1517875175.598873/1.2.276.0.7230010.3.1.3.8323329.2994.1517875175.598872/1.2.276.0.7230010.3.1.4.8323329.2994.1517875175.598874.dcm,4
1.2.276.0.7230010.3.1.2.8323329.10481.1517875223.892190/1.2.276.0.7230010.3.1.3.8323329.10481.1517875223.892189/1.2.276.0.7230010.3.1.4.8323329.10481.1517875223.892191.dcm,0
1.2.276.0.7230010.3.1.2.8323329.32719.1517875161.965006/1.2.276.0.7230010.3.1.3.8323329.32719.1517875161.965005/1.2.276.0.7230010.3.1.4.8323329.32719.1517875161.965007.dcm,1
1.2.276.0.7230010.3.1.2.8323329.1880.1517875170.73718/1.2.276.0.7230010.3.1.3.8323329.1880.1517875170.73717/1.2.276.0.7230010.3.1.4.8323329.1880.1517875170.73719.dcm,2
1.2.276.0.7230010.3.1.2.8323329.1499.1517875168.127293/1.2.276.0.7230010.3.1.3.8323329.1499.1517875168.127292/1.2.276.0.7230010.3.1.4.8323329.1499.1517875168.127294.dcm,3
1.2.276.0.7230010.3.1.2.8323329.4686.1517875184.116003/1.2.276.0.7230010.3.1.3.8323329.4686.1517875184.116002/1.2.276.0.7230010.3.1.4.8323329.4686.1517875184.116004.dcm,4
1.2.276.0.7230010.3.1.2.8323329.2824.1517875174.906159/1.2.276.0.7230010.3.1.3.8323329.2824.1517875174.906158/1.2.276.0.7230010.3.1.4.8323329.2824.1517875174.906160.dcm,0
1.2.276.0.7230010.3.1.2.8323329.12200.1517875237.936348/1.2.276.0.7230010.3.1.3.8323329.12200.1517875237.936347/1.2.276.0.7230010.3.1.4.8323329.12200.1517875237.936349.dcm,1
1.2.276.0.7230010.3.1.2.8323329.13822.1517875248.113940/1.2.276.0.7230010.3.1.3.8323329.13822.1517875248.113939/1.2.276.0.7230010.3.1.4.8323329.13822.1517875248.113941.dcm,2
1.2.276.0.7230010.3.1.2.8323329.1775.1517875169.363624/1.2.276.0.7230010.3.1.3.8323329.1775.1517875169.363623/1.2.276.0.7230010.3.1.4.8323329.1775.1517875169.363625.dcm,3
1.2.276.0.7230010.3.1.2.8323329.5314.1517875187.603191/1.2.276.0.7230010.3.1.3.8323329.5314.1517875187.603190/1.2.276.0.7230010.3.1.4.8323329.5314.1517875187.603192.dcm,4
1.2.276.0.7230010.3.1.2.8323329.11600.1517875233.854115/1.2.276.0.7230010.3.1.3.8323329.11600.1517875233.854114/1.2.276.0.7230010.3.1.4.8323329.11600.1517875233.854116.dcm,0
1.2.276.0.7230010.3.1.2.8323329.11304.1517875232.247460/1.2.276.0.7230010.3.1.3.8323329.11304.1517875232.247459/1.2.276.0.7230010.3.1.4.8323329.11304.1517875232.247461.dcm,1
1.2.276.0.7230010.3.1.2.8323329.32130.1517875158.600634/1.2.276.0.7230010.3.1.3.8323329.32130.1517875158.600633/1.2.276.0.7230010.3.1.4.8323329.32130.1517875158.600635.dcm,2
1.2.276.0.7230010.3.1.2.8323329.5507.1517875188.579269/1.2.276.0.7230010.3.1.3.8323329.5507.1517875188.579268/1.2.276.0.7230010.3.1.4.8323329.5507.1517875188.579270.dcm,3
1.2.276.0.7230010.3.1.2.8323329.1642.1517875168.705406/1.2.276.0.7230010.3.1.3.8323329.1642.1517875168.705405/1.2.276.0.7230010.3.1.4.8323329.1642.1517875168.705407.dcm,4
1.2.276.0.7230010.3.1.2.8323329.14248.1517875250.416881/1.2.276.0.7230010.3.1.3.8323329.14248.1517875250.416880/1.2.276.0.7230010.3.1.4.8323329.14248.1517875250.416882.dcm,0
1.2.276.0.7230010.3.1.2.8323329.3414.1517875177.733108/1.2.276.0.7230010.3.1.3.8323329.3414.1517875177.733107/1.2.276.0.7230010.3.1.4.8323329.3414.1517875177.733109.dcm,1
1.2.276.0.7230010.3.1.2.8323329.1727.1517875169.127191/1.2.276.0.7230010.3.1.3.8323329.1727.1517875169.127190/1.2.276.0.7230010.3.1.4.8323329.1727.1517875169.127192.dcm,2
1.2.276.0.7230010.3.1.2.8323329.3977.1517875180.465445/1.2.276.0.7230010.3.1.3.8323329.3977.1517875180.465444/1.2.276.0.7230010.3.1.4.8323329.3977.1517875180.465446.dcm,3
1.2.276.0.7230010.3.1.2.8323329.13145.1517875243.871791/1.2.276.0.7230010.3.1.3.8323329.13145.1517875243.871790/1.2.276.0.7230010.3.1.4.8323329.13145.1517875243.871792.dcm,4
1.2.276.0.7230010.3.1.2.8323329.2780.1517875174.669851/1.2.276.0.7230010.3.1.3.8323329.2780.1517875174.669850/1.2.276.0.7230010.3.1.4.8323329.2780.1517875174.669852.dcm,0
1.2.276.0.7230010.3.1.2.8323329.31731.1517875156.511071/1.2.276.0.7230010.3.1.3.8323329.31731.1517875156.511070/1.2.276.0.7230010.3.1.4.8323329.31731.1517875156.511072.dcm,1
1.2.276.0.7230010.3.1.2.8323329.3369.1517875177.527881/1.2.276.0.7230010.3.1.3.8323329.3369.1517875177.527880/1.2.276.0.7230010.3.1.4.8323329.3369.1517875177.527882.dcm,2
1.2.276.0.7230010.3.1.2.8323329.2686.1517875174.57879/1.2.276.0.7230010.3.1.3.8323329.2686.1517875174.57878/1.2.276.0.7230010.3.1.4.8323329.2686.1517875174.57880.dcm,3
1.2.276.0.7230010.3.1.2.8323329.10935.1517875228.159432/1.2.276.0.7230010.3.1.3.8323329.10935.1517875228.159431/1.2.276.0.7230010.3.1.4.8323329.10935.1517875228.159433.dcm,4
1.2.276.0.7230010.3.1.2.8323329.13734.1517875247.635519/1.2.276.0.7230010.3.1.3.8323329.13734.1517875247.635518/1.2.276.0.7230010.3.1.4.8323329.13734.1517875247.635520.dcm,0
1.2.276.0.7230010.3.1.2.8323329.13961.1517875248.862220/1.2.276.0.7230010.3.1.3.8323329.13961.1517875248.862219/1.2.276.0.7230010.3.1.4.8323329.13961.1517875248.862221.dcm,1
1.2.276.0.7230010.3.1.2.8323329.10678.1517875225.10876/1.2.276.0.7230010.3.1.3.8323329.10678.1517875225.10875/1.2.276.0.7230010.3.1.4.8323329.10678.1517875225.10877.dcm,2
1.2.276.0.7230010.3.1.2.8323329.14533.1517875252.577699/1.2.276.0.7230010.3.1.3.8323329.14533.1517875252.577698/1.2.276.0.7230010.3.1.4.8323329.14533.1517875252.577700.dcm,3
1.2.276.0.7230010.3.1.2.8323329.11228.1517875231.831073/1.2.276.0.7230010.3.1.3.8323329.11228.1517875231.831072/1.2.276.0.7230010.3.1.4.8323329.11228.1517875231.831074.dcm,4
1.2.276.0.7230010.3.1.2.8323329.1085.1517875166.265257/1.2.276.0.7230010.3.1.3.8323329.1085.1517875166.265256/1.2.276.0.7230010.3.1.4.8323329.1085.1517875166.265258.dcm,0
1.2.276.0.7230010.3.1.2.8323329.2781.1517875174.663128/1.2.276.0.7230010.3.1.3.8323329.2781.1517875174.663127/1.2.276.0.7230010.3.1.4.8323329.2781.1517875174.663129.dcm,1
1.2.276.0.7230010.3.1.2.8323329.11343.1517875232.501542/1.2.276.0.7230010.3.1.3.8323329.11343.1517875232.501541/1.2.276.0.7230010.3.1.4.8323329.11343.1517875232.501543.dcm,2
1.2.276.0.7230010.3.1.2.8323329.3356.1517875177.451941/1.2.276.0.7230010.3.1.3.8323329.3356.1517875177.451940/1.2.276.0.7230010.3.1.4.8323329.3356.1517875177.451942.dcm,3
1.2.276.0.7230010.3.1.2.8323329.2018.1517875170.717719/1.2.276.0.7230010.3.1.3.8323329.2018.1517875170.717718/1.2.276.0.7230010.3.1.4.8323329.2018.1517875170.717720.dcm,4
1.2.276.0.7230010.3.1.2.8323329.5666.1517875189.384509/1.2.276.0.7230010.3.1.3.8323329.5666.1517875189.384508/1.2.276.0.7230010.3.1.4.8323329.5666.1517875189.384510.dcm,0
1.2.276.0.7230010.3.1.2.8323329.12139.1517875237.629669/1.2.276.0.7230010.3.1.3.8323329.12139.1517875237.629668/1.2.276.0.7230010.3.1.4.8323329.12139.1517875237.629670.dcm,1
1.2.276.0.7230010.3.1.2.8323329.3556.1517875178.396931/1.2.276.0.7230010.3.1.3.8323329.3556.1517875178.396930/1.2.276.0.7230010.3.1.4.8323329.3556.1517875178.396932.dcm,2
1.2.276.0.7230010.3.1.2.8323329.5392.1517875187.895714/1.2.276.0.7230010.3.1.3.8323329.5392.1517875187.895713/1.2.276.0.7230010.3.1.4.8323329.5392.1517875187.895715.dcm,3
1.2.276.0.7230010.3.1.2.8323329.4531.1517875183.326616/1.2.276.0.7230010.3.1.3.8323329.4531.1517875183.326615/1.2.276.0.7230010.3.1.4.8323329.4531.1517875183.326617.dcm,4
1.2.276.0.7230010.3.1.2.8323329.4433.1517875182.844573/1.2.276.0.7230010.3.1.3.8323329.4433.1517875182.844572/1.2.276.0.7230010.3.1.4.8323329.4433.1517875182.844574.dcm,0
1.2.276.0.7230010.3.1.2.8323329.3650.1517875178.829404/1.2.276.0.7230010.3.1.3.8323329.3650.1517875178.829403/1.2.276.0.7230010.3.1.4.8323329.3650.1517875178.829405.dcm,1
1.2.276.0.7230010.3.1.2.8323329.14446.1517875252.151853/1.2.276.0.7230010.3.1.3.8323329.14446.1517875252.151852/1.2.276.0.7230010.3.1.4.8323329.14446.1517875252.151854.dcm,2
1.2.276.0.7230010.3.1.2.8323329.4560.1517875183.444297/1.2.276.0.7230010.3.1.3.8323329.4560.1517875183.444296/1.2.276.0.7230010.3.1.4.8323329.4560.1517875183.444298.dcm,3
1.2.276.0.7230010.3.1.2.8323329.3052.1517875175.792462/1.2.276.0.7230010.3.1.3.8323329.3052.1517875175.792461/1.2.276.0.7230010.3.1.4.8323329.3052.1517875175.792463.dcm,4
1.2.276.0.7230010.3.1.2.8323329.1502.1517875168.140306/1.2.276.0.7230010.3.1.3.8323329.1502.1517875168.140305/1.2.276.0.7230010.3.1.4.8323329.1502.1517875168.140307.dcm,0
1.2.276.0.7230010.3.1.2.8323329.10245.1517875222.792595/1.2.276.0.7230010.3.1.3.8323329.10245.1517875222.792594/1.2.276.0.7230010.3.1.4.8323329.10245.1517875222.792596.dcm,1
1.2.276.0.7230010.3.1.2.8323329.12031.1517875237.6269/1.2.276.0.7230010.3.1.3.8323329.12031.1517875237.6268/1.2.276.0.7230010.3.1.4.8323329.12031.1517875237.6270.dcm,2
1.2.276.0.7230010.3.1.2.8323329.3848.1517875179.767313/1.2.276.0.7230010.3.1.3.8323329.3848.1517875179.767312/1.2.276.0.7230010.3.1.4.8323329.3848.1517875179.767314.dcm,3
1.2.276.0.7230010.3.1.2.8323329.31666.1517875156.214363/1.2.276.0.7230010.3.1.3.8323329.31666.1517875156.214362/1.2.276.0.7230010.3.1.4.8323329.31666.1517875156.214364.dcm,4
1.2.276.0.7230010.3.1.2.8323329.4022.1517875180.698036/1.2.276.0.7230010.3.1.3.8323329.4022.1517875180.698035/1.2.276.0.7230010.3.1.4.8323329.4022.1517875180.698037.dcm,0
1.2.276.0.7230010.3.1.2.8323329.12092.1517875237.346648/1.2.276.0.7230010.3.1.3.8323329.12092.1517875237.346647/1.2.276.0.7230010.3.1.4.8323329.12092.1517875237.346649.dcm,1
1.2.276.0.7230010.3.1.2.8323329.10220.1517875222.665545/1.2.276.0.7230010.3.1.3.8323329.10220.1517875222.665544/1.2.276.0.7230010.3.1.4.8323329.10220.1517875222.665546.dcm,2
1.2.276.0.7230010.3.1.2.8323329.1274.1517875167.73898/1.2.276.0.7230010.3.1.3.8323329.1274.1517875167.73897/1.2.276.0.7230010.3.1.4.8323329.1274.1517875167.73899.dcm,3
1.2.276.0.7230010.3.1.2.8323329.13366.1517875244.865059/1.2.276.0.7230010.3.1.3.8323329.13366.1517875244.865058/1.2.276.0.7230010.3.1.4.8323329.13366.1517875244.865060.dcm,4
1.2.276.0.7230010.3.1.2.8323329.2609.1517875173.711429/1.2.276.0.7230010.3.1.3.8323329.2609.1517875173.711428/1.2.276.0.7230010.3.1.4.8323329.2609.1517875173.711430.dcm,0
1.2.276.0.7230010.3.1.2.8323329.2032.1517875170.787225/1.2.276.0.7230010.3.1.3.8323329.2032.1517875170.787224/1.2.276.0.7230010.3.1.4.8323329.2032.1517875170.787226.dcm,1
1.2.276.0.7230010.3.1.2.8323329.4011.1517875180.632914/1.2.276.0.7230010.3.1.3.8323329.4011.1517875180.632913/1.2.276.0.7230010.3.1.4.8323329.4011.1517875180.632915.dcm,2
